national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,ppap_risk,went_on_backorder
40810.0,8.0,0.0,0.0,0.0,12.0,4038.0,7114.0,9390.0,no,no
4.0,0.0,12.0,24.0,24.0,5.0,9.0,16.0,21.0,yes,yes
5.0,0.0,25.0,39.0,53.0,6.0,15.0,31.0,48.0,no,yes
42.0,4.0,45.0,90.0,120.0,24.0,54.0,114.0,146.0,no,no
14.0,0.0,14.0,28.0,42.0,6.0,13.0,22.0,36.0,no,yes
0.0,0.0,6.0,12.0,12.0,3.0,5.0,8.0,9.0,no,yes
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
12.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,14.0,23.0,23.0,0.0,0.0,0.0,0.0,yes,yes
4.0,0.0,264.0,264.0,264.0,0.0,1.0,11.0,17.0,no,yes
60.0,0.0,0.0,0.0,0.0,3.0,15.0,21.0,25.0,no,no
1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,no,no
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
15.0,0.0,100.0,200.0,250.0,17.0,60.0,96.0,172.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,yes,yes
4.0,0.0,43.0,64.0,85.0,10.0,34.0,64.0,87.0,no,yes
2.0,0.0,24.0,37.0,50.0,7.0,15.0,21.0,32.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
2.0,0.0,38.0,65.0,92.0,10.0,35.0,51.0,71.0,no,yes
1.0,0.0,13.0,20.0,27.0,6.0,13.0,18.0,27.0,no,yes
12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,no,no
3.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,24.0,48.0,64.0,12.0,26.0,47.0,67.0,no,yes
205.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,15.0,no,no
3040.0,25.0,0.0,0.0,0.0,41.0,140.0,256.0,416.0,no,no
694.0,19.0,0.0,0.0,0.0,48.0,194.0,488.0,719.0,no,no
5.0,3.0,3.0,6.0,9.0,1.0,2.0,5.0,8.0,no,no
0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,yes,yes
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
46.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,no,no
3.0,0.0,5.0,5.0,10.0,4.0,8.0,12.0,19.0,no,yes
0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,yes,yes
53.0,7.0,30.0,63.0,96.0,16.0,41.0,74.0,124.0,no,no
1.0,0.0,19.0,19.0,19.0,4.0,5.0,7.0,7.0,no,yes
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
6.0,1.0,36.0,54.0,90.0,5.0,16.0,32.0,61.0,no,no
0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,4.0,5.0,7.0,2.0,3.0,5.0,7.0,no,yes
5.0,0.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,no,yes
5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,yes,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
0.0,0.0,77.0,123.0,146.0,0.0,1.0,1.0,1.0,yes,yes
4450.0,0.0,0.0,0.0,0.0,38.0,217.0,502.0,669.0,no,no
0.0,0.0,6.0,10.0,14.0,3.0,5.0,9.0,12.0,yes,yes
3.0,0.0,2.0,14.0,22.0,3.0,7.0,19.0,29.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,no,no
0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,yes,yes
15.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,7.0,yes,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,0.0,15.0,25.0,40.0,5.0,13.0,26.0,40.0,no,yes
1.0,0.0,3.0,5.0,6.0,1.0,2.0,4.0,6.0,no,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
14.0,0.0,32.0,96.0,128.0,28.0,72.0,113.0,178.0,no,yes
11.0,0.0,30.0,30.0,30.0,1.0,2.0,3.0,14.0,no,yes
100.0,0.0,500.0,750.0,750.0,175.0,302.0,497.0,832.0,no,yes
4.0,0.0,189.0,189.0,189.0,6.0,17.0,27.0,41.0,no,yes
0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
17.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,no,no
52.0,1.0,0.0,17.0,34.0,5.0,22.0,55.0,80.0,no,no
0.0,0.0,9.0,18.0,27.0,1.0,7.0,16.0,20.0,no,yes
11.0,0.0,6.0,12.0,18.0,3.0,11.0,28.0,30.0,no,yes
4.0,0.0,2.0,4.0,8.0,0.0,6.0,11.0,14.0,no,yes
10.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,2.0,4.0,6.0,3.0,4.0,9.0,11.0,no,yes
300.0,0.0,0.0,0.0,0.0,1.0,7.0,18.0,29.0,yes,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
143.0,10.0,250.0,250.0,250.0,23.0,84.0,193.0,326.0,no,no
3.0,0.0,4.0,6.0,10.0,2.0,4.0,6.0,11.0,no,yes
12.0,0.0,9.0,9.0,9.0,0.0,1.0,3.0,13.0,no,no
0.0,0.0,17.0,26.0,35.0,1.0,8.0,24.0,37.0,no,yes
89.0,0.0,12.0,30.0,30.0,6.0,25.0,66.0,118.0,no,no
3.0,2.0,0.0,0.0,20.0,23.0,31.0,48.0,66.0,no,yes
60.0,4.0,68.0,132.0,208.0,27.0,87.0,167.0,223.0,no,no
68.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,no,no
28.0,0.0,0.0,36.0,36.0,6.0,12.0,29.0,37.0,no,no
-1193.0,0.0,3787.0,3787.0,3787.0,5.0,16.0,27.0,36.0,no,yes
-18.0,0.0,0.0,0.0,0.0,50.0,155.0,200.0,288.0,no,yes
10.0,0.0,36.0,66.0,90.0,8.0,20.0,44.0,80.0,no,no
6.0,0.0,16.0,24.0,48.0,9.0,24.0,44.0,58.0,no,yes
10.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,no,no
13.0,0.0,112.0,112.0,212.0,43.0,67.0,98.0,150.0,no,yes
16.0,0.0,0.0,0.0,0.0,4.0,8.0,36.0,43.0,no,yes
3.0,0.0,20.0,20.0,40.0,4.0,13.0,30.0,42.0,no,yes
3.0,0.0,30.0,60.0,105.0,20.0,34.0,58.0,70.0,yes,yes
14.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,15.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
37.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,no,no
1.0,0.0,3.0,4.0,5.0,2.0,9.0,11.0,17.0,no,yes
15.0,119.0,699.0,848.0,848.0,233.0,585.0,1655.0,2211.0,no,yes
26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,yes,no
2.0,0.0,2.0,5.0,6.0,3.0,10.0,17.0,36.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,no,yes
2.0,0.0,96.0,96.0,144.0,19.0,50.0,78.0,100.0,no,yes
-10.0,0.0,33.0,35.0,39.0,0.0,4.0,14.0,20.0,no,yes
4.0,0.0,34.0,61.0,108.0,11.0,38.0,86.0,105.0,no,yes
3.0,2.0,3.0,13.0,25.0,1.0,10.0,25.0,34.0,no,no
0.0,5.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,yes,no
4.0,0.0,3.0,15.0,23.0,1.0,5.0,15.0,21.0,no,yes
24.0,59.0,256.0,476.0,716.0,30.0,30.0,30.0,30.0,no,yes
4860.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,27.0,no,no
5.0,2.0,4.0,8.0,12.0,1.0,7.0,10.0,15.0,no,no
21.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,23.0,no,no
2.0,0.0,6.0,6.0,6.0,1.0,3.0,3.0,3.0,no,no
1.0,0.0,15.0,35.0,45.0,1.0,7.0,17.0,30.0,no,yes
12.0,2.0,23.0,52.0,58.0,2.0,2.0,2.0,2.0,no,no
11.0,0.0,8.0,8.0,16.0,1.0,3.0,9.0,10.0,no,no
3.0,0.0,20.0,20.0,20.0,2.0,5.0,7.0,15.0,no,yes
0.0,0.0,5.0,10.0,10.0,3.0,6.0,8.0,18.0,no,yes
0.0,0.0,5.0,30.0,30.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,28.0,28.0,56.0,4.0,13.0,30.0,46.0,no,yes
2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,8.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,no,yes
15.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,no,no
56.0,11.0,31.0,63.0,95.0,6.0,34.0,63.0,96.0,no,no
2.0,0.0,4.0,4.0,4.0,2.0,6.0,9.0,9.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,no
14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no,no
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
175.0,158.0,572.0,1084.0,1408.0,85.0,315.0,634.0,927.0,yes,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-3.0,0.0,30.0,30.0,30.0,5.0,20.0,29.0,40.0,no,yes
1.0,0.0,3.0,6.0,8.0,3.0,4.0,8.0,11.0,no,yes
101.0,8.0,0.0,18.0,54.0,2.0,25.0,60.0,90.0,no,no
1.0,0.0,3.0,5.0,7.0,2.0,4.0,6.0,8.0,no,yes
10.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,yes,no
0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
322.0,34.0,282.0,498.0,648.0,111.0,393.0,826.0,1465.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
50.0,32.0,33.0,67.0,101.0,20.0,57.0,107.0,157.0,no,no
8.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,yes,no
5.0,0.0,24.0,36.0,48.0,17.0,34.0,48.0,87.0,no,yes
0.0,0.0,4.0,4.0,4.0,1.0,6.0,7.0,9.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
12.0,0.0,10.0,10.0,20.0,0.0,4.0,11.0,26.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,no,no
367.0,92.0,288.0,720.0,1152.0,111.0,415.0,728.0,1053.0,yes,no
14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,no,yes
33.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,16.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,no,yes
244.0,503.0,964.0,1604.0,2244.0,207.0,679.0,1352.0,2196.0,no,no
1647.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,21.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
19.0,0.0,0.0,20.0,20.0,0.0,2.0,13.0,18.0,no,yes
3.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,9.0,no,yes
8.0,0.0,62.0,77.0,86.0,6.0,12.0,28.0,66.0,no,yes
716.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,no,no
0.0,0.0,103.0,145.0,159.0,0.0,0.0,0.0,0.0,no,yes
15.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,7.0,yes,yes
8.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,no,yes
13.0,0.0,43.0,98.0,143.0,9.0,38.0,73.0,114.0,no,yes
9.0,0.0,8.0,16.0,32.0,2.0,12.0,24.0,46.0,no,no
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
0.0,0.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,no,yes
0.0,0.0,5.0,12.0,17.0,3.0,6.0,13.0,19.0,no,yes
0.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,5.0,yes,no
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,yes
37.0,0.0,44.0,132.0,176.0,11.0,43.0,110.0,182.0,no,yes
0.0,0.0,6.0,9.0,12.0,4.0,7.0,17.0,20.0,no,yes
10.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,26.0,no,no
530.0,0.0,480.0,1120.0,1600.0,83.0,358.0,770.0,1026.0,no,no
164.0,0.0,1960.0,2920.0,4220.0,459.0,1652.0,2869.0,4174.0,no,yes
12.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,16.0,yes,no
29.0,0.0,2.0,2.0,2.0,4.0,4.0,17.0,44.0,yes,no
9422.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,18.0,no,no
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
540.0,0.0,9910.0,9910.0,9910.0,10.0,28.0,50.0,104.0,no,yes
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,8.0,11.0,26.0,41.0,3.0,22.0,33.0,59.0,no,no
13.0,0.0,0.0,6.0,12.0,0.0,2.0,11.0,14.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,4.0,5.0,12.0,1.0,5.0,13.0,17.0,no,yes
11.0,0.0,100.0,100.0,100.0,6.0,22.0,46.0,67.0,no,yes
1.0,0.0,0.0,0.0,0.0,1.0,8.0,24.0,33.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,no,yes
66.0,377.0,658.0,1522.0,2501.0,77.0,206.0,208.0,208.0,no,no
5.0,0.0,0.0,4.0,7.0,0.0,2.0,9.0,11.0,no,no
89.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no,no
0.0,0.0,5.0,13.0,21.0,0.0,1.0,12.0,17.0,no,yes
2.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,7.0,no,yes
0.0,0.0,31.0,55.0,95.0,15.0,51.0,72.0,84.0,no,yes
0.0,0.0,6.0,9.0,11.0,2.0,6.0,10.0,10.0,no,yes
662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
940.0,70.0,1100.0,1100.0,1100.0,273.0,650.0,1178.0,1623.0,no,no
8.0,0.0,30.0,60.0,60.0,9.0,26.0,71.0,89.0,no,yes
0.0,0.0,12.0,12.0,12.0,2.0,4.0,5.0,8.0,no,yes
-29.0,0.0,3000.0,3000.0,3000.0,309.0,979.0,1457.0,2117.0,no,yes
14.0,1.0,5.0,17.0,24.0,0.0,7.0,22.0,34.0,no,no
1382.0,1.0,0.0,0.0,0.0,23.0,65.0,143.0,230.0,no,no
21.0,0.0,3456.0,3456.0,3456.0,7.0,24.0,66.0,92.0,yes,yes
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
117.0,0.0,114.0,114.0,228.0,17.0,72.0,147.0,266.0,no,no
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,no,yes
28.0,0.0,0.0,0.0,0.0,8.0,25.0,43.0,61.0,no,no
5.0,0.0,16.0,32.0,32.0,1.0,7.0,11.0,20.0,no,no
6.0,0.0,3.0,3.0,9.0,2.0,6.0,9.0,16.0,yes,yes
13.0,0.0,100.0,100.0,100.0,26.0,70.0,92.0,108.0,no,yes
2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,no,no
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-100.0,0.0,262.0,262.0,262.0,0.0,103.0,104.0,114.0,no,yes
91.0,33.0,71.0,125.0,161.0,25.0,61.0,111.0,168.0,no,no
0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,no,no
9.0,0.0,0.0,14.0,33.0,1.0,5.0,6.0,10.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
9.0,0.0,20.0,40.0,60.0,7.0,20.0,47.0,67.0,no,yes
0.0,0.0,3.0,4.0,6.0,0.0,1.0,2.0,3.0,no,yes
1.0,0.0,2.0,4.0,5.0,3.0,5.0,5.0,8.0,no,yes
6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,33.0,57.0,81.0,0.0,0.0,0.0,0.0,yes,yes
945.0,37.0,0.0,0.0,0.0,57.0,176.0,393.0,652.0,no,no
5.0,1.0,33.0,51.0,85.0,11.0,36.0,69.0,92.0,no,yes
3.0,14.0,0.0,0.0,0.0,3.0,6.0,10.0,18.0,no,no
3.0,0.0,72.0,72.0,72.0,0.0,0.0,1.0,1.0,no,yes
78.0,158.0,15.0,75.0,135.0,32.0,177.0,228.0,299.0,no,no
64.0,0.0,0.0,0.0,0.0,2.0,17.0,31.0,51.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,3.0,130.0,211.0,294.0,23.0,85.0,178.0,257.0,no,yes
0.0,0.0,636.0,636.0,636.0,0.0,0.0,0.0,0.0,no,yes
12.0,0.0,393.0,564.0,705.0,90.0,268.0,495.0,770.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,8.0,11.0,14.0,0.0,2.0,5.0,10.0,no,yes
-6.0,0.0,9.0,11.0,13.0,0.0,4.0,6.0,8.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,14.0,21.0,28.0,3.0,7.0,11.0,16.0,no,yes
4.0,0.0,0.0,0.0,3.0,0.0,18.0,20.0,24.0,no,yes
0.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,yes,no
0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,3.0,4.0,5.0,6.0,8.0,11.0,12.0,no,yes
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
7.0,1.0,16.0,26.0,32.0,10.0,25.0,38.0,43.0,no,yes
1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,14.0,no,no
2559.0,50.0,0.0,0.0,0.0,2.0,7.0,26.0,31.0,no,no
-1.0,0.0,14.0,17.0,21.0,44.0,46.0,58.0,74.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,7.0,no,no
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
4.0,0.0,0.0,4.0,4.0,1.0,2.0,5.0,7.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
12.0,32.0,160.0,290.0,423.0,62.0,169.0,307.0,431.0,no,yes
5.0,5.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
19.0,0.0,0.0,4.0,8.0,2.0,6.0,15.0,34.0,no,no
2.0,0.0,7.0,10.0,12.0,2.0,2.0,4.0,5.0,no,yes
2.0,0.0,7.0,15.0,24.0,2.0,7.0,15.0,23.0,no,yes
4.0,1.0,13.0,21.0,29.0,2.0,12.0,32.0,35.0,no,no
3541.0,0.0,0.0,0.0,0.0,6.0,8.0,12.0,13.0,no,no
1.0,0.0,8.0,8.0,11.0,0.0,5.0,8.0,10.0,no,no
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
10.0,0.0,24.0,24.0,48.0,6.0,16.0,26.0,36.0,no,yes
9.0,0.0,0.0,2.0,4.0,2.0,6.0,14.0,18.0,no,no
2.0,0.0,2.0,5.0,7.0,5.0,6.0,7.0,7.0,no,yes
10.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,no,no
0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,no,no
23.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,13.0,no,no
3.0,0.0,5.0,20.0,50.0,1.0,11.0,36.0,43.0,no,yes
394.0,0.0,0.0,0.0,0.0,6.0,74.0,169.0,262.0,no,no
19.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,15.0,no,no
2.0,0.0,9.0,9.0,14.0,2.0,4.0,11.0,14.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,0.0,0.0,2.0,3.0,2.0,4.0,8.0,8.0,no,no
14.0,0.0,9.0,9.0,9.0,13.0,21.0,31.0,60.0,no,yes
-124.0,0.0,835.0,1279.0,1747.0,361.0,538.0,841.0,1199.0,no,yes
0.0,0.0,13.0,13.0,13.0,0.0,4.0,4.0,4.0,no,yes
0.0,0.0,14.0,28.0,34.0,1.0,11.0,18.0,27.0,no,yes
54.0,0.0,0.0,18.0,54.0,11.0,57.0,103.0,124.0,no,yes
11.0,0.0,14.0,28.0,56.0,1.0,13.0,23.0,30.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
64.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,no,no
4.0,0.0,7.0,15.0,23.0,5.0,10.0,16.0,22.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
2.0,0.0,0.0,0.0,10.0,2.0,10.0,15.0,25.0,no,yes
13.0,0.0,12.0,36.0,54.0,5.0,16.0,50.0,71.0,no,yes
13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,no,no
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,495.0,495.0,495.0,0.0,0.0,0.0,0.0,no,no
270.0,0.0,200.0,400.0,800.0,99.0,274.0,414.0,643.0,no,no
8.0,0.0,20.0,40.0,60.0,19.0,56.0,56.0,56.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
254.0,11.0,920.0,1400.0,1640.0,218.0,597.0,1097.0,1869.0,yes,yes
0.0,0.0,42.0,76.0,109.0,0.0,0.0,0.0,4.0,no,yes
1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,no,yes
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
895.0,38.0,0.0,0.0,0.0,37.0,69.0,138.0,207.0,no,no
13.0,0.0,0.0,5.0,5.0,1.0,2.0,8.0,16.0,no,no
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
31.0,0.0,80.0,120.0,200.0,22.0,29.0,29.0,29.0,no,no
0.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,yes,yes
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
0.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,yes,yes
0.0,0.0,7.0,10.0,14.0,0.0,2.0,8.0,9.0,no,yes
-62.0,0.0,499.0,709.0,918.0,340.0,551.0,784.0,1053.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
3757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
8.0,0.0,288.0,288.0,288.0,0.0,131.0,238.0,373.0,no,yes
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
390.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,no,no
59.0,5.0,12.0,36.0,60.0,7.0,24.0,51.0,86.0,no,no
0.0,0.0,29.0,40.0,54.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,2095.0,3175.0,3181.0,24.0,36.0,36.0,36.0,yes,yes
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,no
0.0,0.0,11.0,20.0,20.0,0.0,0.0,0.0,0.0,yes,yes
9.0,0.0,16.0,32.0,48.0,9.0,26.0,40.0,53.0,no,yes
217.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,23.0,no,no
39.0,3.0,6.0,6.0,15.0,10.0,26.0,38.0,57.0,no,no
29.0,6.0,0.0,8.0,18.0,3.0,13.0,19.0,31.0,no,no
3.0,0.0,2.0,3.0,6.0,1.0,3.0,5.0,7.0,no,no
8.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,no,no
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
0.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,no,no
145.0,0.0,0.0,0.0,0.0,5.0,14.0,33.0,47.0,no,no
1.0,0.0,0.0,0.0,0.0,998.0,2058.0,2061.0,2061.0,no,yes
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,no,no
3.0,0.0,40.0,71.0,98.0,12.0,30.0,50.0,77.0,no,yes
4.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,no,no
-1.0,0.0,41.0,76.0,106.0,12.0,37.0,57.0,82.0,no,yes
62.0,0.0,0.0,0.0,0.0,9.0,26.0,46.0,79.0,no,no
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,yes,yes
16.0,0.0,44.0,88.0,143.0,14.0,53.0,101.0,140.0,yes,no
1327.0,563.0,3087.0,5922.0,8757.0,872.0,2814.0,5599.0,8470.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
